,id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
167,OfmoIg04lQDEVVdPGpX39A==,Propiedad,2020-06-24,2020-06-25,2020-06-24,-34.5786665,-58.4137467,Argentina,Capital Federal,Palermo,Palermo Chico,,,4.0,3.0,2.0,146.0,146.0,500000.0,USD,Mensual,"RESERVADO! B. Cerviño 3900 - 4 Amb C/dep, Piso Alto, Hermosa Vista Abierta - Palermo Chico","<br>Hermoso 4 ambientes reciclado integro super luminoso con hermosa vista! No posee cochera propia. <br><br>Palier privado, toillete de recepción, living comedor muy amplio con salida al balcón aterrazado con una vista hermosa! Super luminoso!<br><br>Suite principal con salida al balcón aterrazado.<br><br>Cocina luminosa, lavadero independiente y dependencia de servicio.<br><br>Dos cuartos  que comparten baño completo.<br><br>Doble circulación.<br><br>El depto no posee cochera, los propietarios alquilan dos cochera al lado del edificio.<br><br>Los m2 son estimados, las m2 reales surgirán del respectivo título de la propiedad.<br>Ramos Couriel Real Estate SAS<br>CUCICBA 1255",Departamento,Venta
168,kllhuZocfatqNSHbD2XHRw==,Propiedad,2020-12-06,2021-03-28,2020-12-06,-34.447282,-58.631529,Argentina,La Rioja,Santa Bárbara,,,,2.0,1.0,1.0,,,158000.0,USD,,Barrio cerrado Santa Bárbara - Departamento Venta USD 158.000,"DEPARTAMENTO DE 2 AMBIENTES CON MUY BUENA LUZ.
El departamento cuenta con un toilette, living comedor con grandes ventanales y aire acondicionado. Su cocina integrada lo hace juvenil y canchero. Lavadero independiente. Dormitorio de buen tamaño con aire acondicionado, baño completo y vestidor. 

En su exterior balcón con parrilla.  buena orientación.

El complejo cuenta con SUM, Pileta y gimnasio.

Ramos, L. J. - Nordelta
CSI 4957
Ramos, Luis Jose

[Provista por Sistema Dixon | CÃ³digo 66804724]",Departamento,Venta
169,uVEpibXN+njQo1mFBIjTLw==,Propiedad,2021-04-23,2021-04-23,2021-04-23,-34.5671283,-58.45603,Argentina,Capital Federal,Belgrano,,,,2.0,1.0,1.0,,,39900.0,ARS,Mensual,"Departamento en Alquiler en Belgrano, Capital federal $ 39900","Excelente departamento de 2 ambientes en edificio de estilo antiguo ubicado a 3 cuadras Av Cabildo y Subte D. El departamento esta ubicado en primer piso, por escalera, en un edificio en torre con jardines comunes, muy luminoso, living comedor, cocina independiente con lavadero, baño completo y un dormitorio con placard. Los pisos son de madera plastificados, la cocina tiene mueble bajo mesada y alacena a medida y el baño es muy moderno revestido en venecita. Muy luminoso y con vista a jardines. Se entrega recien pintado. ESTA UBICADO EN EL SEGUNDO CUERPO DEL EDIFICIO.
Las medidas, superficies y montos de expensas consignadas en la presente descripción son aproximadas, a solo título orientativo y no son vinculantes. Las medidas y superficies reales surgen del Título respectivo, y el monto de expensas real, del recibo emitido por la Administración del Consorcio de Copropietarios que rige el inmueble.
 Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas. 

 XINTEL(LUI-LUI-10970)",Departamento,Alquiler
170,xW+vmVVJA/4ZsT8CfgiB+A==,Propiedad,2021-01-22,2021-03-11,2021-01-22,-34.6044739,-58.376082,Argentina,Capital Federal,San Nicolás,,,,9.0,8.0,5.0,,457.0,185000.0,ARS,Mensual,9 Despachos  2 áreas centrales de trabajo  con 2 cocheras. Excelente!!!,"Amplias y lulminosas oficinas desarrolladas en  457 m2 ubicadas en un 1ª piso al contrafrente.<br>- 1 Hall de recepciòn<br>-8 despachos<br>-2 grandes àreas de trabajo<br>Todas con piso tècnico y zocaloductos para conexiones. Equipos de AªAª Frío/Calor central por aire en todas las oficinas en cada ambiente.<br>-Baños dobles para hombres y baños dobles para mujeres.<br>-Baño privado con ducha<br>-1 kitchinet con área para comedor<br>-2 cocheras en el 3ª subsuelo<br>EDIFICIO<br>Las oficinas se encuentran en un edificio tradicional corporativo.<br>-PB , 10 pisos y 4 subsuelos.<br>-3 Ascensores con capacidad para 10 personas.<br>-Vigilancia las 24 hrs. Control CCTV centralizado<br>-Grupo electrògeno<br>-Auditorio para 65 personas.<br>-Mantenimiento elèctrico y sanitario de las oficinas.<br>Ubicaciòn estratègica en el microcentro: a 4 cdas. del Obelisco, a 1/2 cda. de la peatonal Florida y a 1 cda. de la calle Corrientes. Zona bancaria y comercial . Pròximo a subtes y colectivos.<br>Hay disponibilidad de otras oficinas en el edificio. No deje de consultarnos!!!",Oficina,Alquiler
171,KafbN/YNHNCK2UaSXXcjNw==,Propiedad,2020-10-16,9999-12-31,2020-10-16,-34.564922,-58.4659091,Argentina,Capital Federal,Belgrano,,,,,,,20.0,,40000.0,USD,Mensual,Cochera - Belgrano R,"Cochera Unidad Funcional <br><br>Ubicada en Belgrado R, a 3 cuadras de cramer y a 3 cuadras de la estación de tren de Belgrado R.<br><br>Tiene preparada la instalación para hacer un futuro baño si se quiere.",Cochera,Venta
172,eAUsONSP2T6LWSD1w6R2Ng==,Propiedad,2020-09-18,2020-09-25,2020-09-18,-34.5761755,-58.4860887,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,1.0,,43.0,19000.0,ARS,Mensual,Departamento - Villa Urquiza,"*SE ALQUILA CON GARANTÍA CABA O SEGURO CAUCION FINAER*<br><br>EXCELENTE UBICACIÓN EN MEJOR ZONA COMERCIAL VILLA URQUIZA<br>A DOS CUADRAS SUBTE LINEA B ESTACIÓN ""JUAN MANUEL DE ROSAS"" Y FERROCARRIL MITRE ESTACIÓN ""URQUIZA"" ; A METROS DE AV. OLAZABAL. ; MÚLTIPLES MEDIOS DE TRANSPORTE<br>-INGRESO LIVING COMEDOR CÓMODO CON PISOS GRANITO - CALEFACCIÓN POR ESTUFA <br>-SALIDA A PATIO TIPO PULMÓN CON PUERTA CORREDIZA Y PERSIANA MADERA<br>-AMPLIA COCINA SEPARADA CON MUEBLES DE BAJO MESADA - ESPACIO PARA CONEXIÓN LAVARROPAS - ESPACIO TIPO ESTANTERÍA <br>-BAÑO COMPLETO CON BAÑERA , REVESTIMIENTO AZULEJOS <br>-DORMITORIO CON PISOS DE PARQUET , PLACARD EMPOTRADO CON ESPACIO CAJONERA <br><br>*LAS MEDIDAS SON APROXIMADAS , LAS MISMAS SON MERAMENTE INFORMATIVAS*",Departamento,Alquiler
173,Vf5OJv0Sf41+/7BcTOEMmg==,Propiedad,2021-04-17,9999-12-31,2021-04-17,-40.156842,-71.347,Argentina,Neuquén,San Martín de los Andes,,,,4.0,3.0,1.0,,,100000.0,USD,,"Departamento en Venta, San martín de los andes U$S 100000","Venta de Departamento 4 AMBIENTES, San Martín de los Andes
EXCELENTE UBICACION Y ORIENTACION. 

DEPARTAMENTO DE 3 DORMITORIOS EN ZONA CENTRO.MUY LUMINOSO.

EN UN 3er PISO. CUENTA CON 3 DORMITORIOS BIEN DISTRIBUIDOS CON UN BAÑ COMPARTIMENTADO.

LA COCINA ESTA INTEGRADA AL LIVING Y COMEDOR.

 XINTEL(MLP-MLP-201)",Departamento,Venta
174,N/uQwGZGkvjI74zA7I9R+Q==,Propiedad,2021-05-07,2021-06-05,2021-05-07,-34.3881953,-58.7709887,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Country Maschwitz Privado,,,6.0,4.0,3.0,240.0,220.0,290000.0,USD,Mensual,Casa - Maschwitz Privado,"Clásica casa con toques modernos, refaccionada en el año 2011.  ** Proximamente más fotos¡¡¡¡<br><br>El barrio se encuentra sobre la ruta 26, a 5 minutos de Ramal Escobar y a 15 de Ramal Pilar, jcerca de todo: centrol comercial, estaciones de servicios, restourantes en Paseo Mendoza,  centros médicos y colegios privados. Es muy buscado por su arboleta añeja, por ser barrio consolidado con muchas familias y niños. Tiene 2 plazas, canchas de tennis, de fútbol, paddle, baquet hy quincho en medio del verde. Bajas expensas $16.000.- seguridad privada las 24 hs.<br><br>La casa cuenta con un frente de reboque cementicio y un deck con luces nocturnas que le dan mucha calidez al igual que el jardín.<br>Se  ingresa por un hall de recepción al amplio living comedor con hogar, anexado un family/tv room con puertas corredizas. Escritorio, Toillette y placard de recepción bajo de escalera con posibilidad de instalar una bodega.<br>También en planta baja en un lateral con privacidad se encuentra la suite principal, con placard, vestidor con baulara y un baño completo con bañera.<br>La cocina cuenta con bastante lugar de guardado con mesadas y alacenas, barra desayunadora que integra a un comedor diario con vista a la piscina y jardín.<br>Lavadero con entrada indecpendiente, cuarto de serviciio, y un baño para el servicio y la piscina.<br>Del living y la cocina se accede a la galería por amplios ventanales que dan mucha luz natural, La galería cuenta con parrila con mechero, mesada y bacha, barra. <br>La piscina es calefaccionada, con luces, borde infinito y cascada.<br>Lote de 600 mts lindero con el Barrio Privado Alamo Alto.<br><br>En la planta alta se accede por una escalera al hall distribución, placard de blanco, y 3 dormitorios con medidas amplias (uno de ellos puede ser utilizado como playroom), todos con placares, ventiladores de techo, que comparten un baño completo con bañera.<br><br>Pisos de cerámicos, calefacción por tiro balanceado, y AA, termotanque, espacio guardacoches en el laterla de la casa y todo el frente con entrada en U.<br><br><br>",Casa,Venta
175,LoB9vmLGQEsSnAaWww6pRg==,Propiedad,2020-09-17,2020-11-29,2020-09-17,-34.557418,-58.5969601,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,4.0,3.0,2.0,,102.0,75000.0,USD,Mensual,Casa - L.Hermosa,"¡Oportunidad! <br><br>Se vende Casa de 3 ambientes mas departamento de 2 ambientes al frente.<br>Un total de 103 m2 construidos sobre terreno de 313 m2, con cochera triple cubierta. Ambas unidades con cocina completa y baño.<br><br>La casa es super amplia. Cuenta con dos dormitorios, amplio living y amplia cocina. Jardin arbolado, lavadero y parrilla. Se encuentra en muy buen estado.<br><br>El departamento está al frente y tiene doble entrada, una interna y una externa. Ambos ambientes dan a la calle, lo que asegura luminosidad. Requiere algunas remodelaciones mínimas. <br><br>Ambas propiedades con alarma.<br><br>El departamento antiguamente fué local. Por lo que te permitiría iniciar tu negocio sin cargo de alquiler o bien alquilar los locales.<br><br>Realmente digno de ver.<br>Tu consulta no molesta. <br><br>Martillero y Corredor Inmobiliario: Juan Pablo Sanguinetti CMCPSI 6449 - CUCICBA 6630. Todas las propiedades son tasadas y bajo normas establecidas en la ley publicamos las propiedades para su comercialización. La intermediación y la conclusión de las operaciones son actividades exclusivas de este matriculado.",Casa,Venta
176,bLw2MW87g794eXhxveCi/w==,Propiedad,2020-10-02,2020-10-05,2020-10-02,-34.63648224,-58.64736938,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Castelar,,,4.0,,1.0,230.0,180.0,300000.0,USD,,Arrecifes  2100 - U$D 300.000 - Casa en Venta,"Hermoso chalet de 5 ambientes ubicado cerca de la AU OESTE. Impecable estado.P.Baja: Living comedor amplio, cocina comedor completamente instalada, 2 dormitorios con placard, baño completo con hidromasaje. Quincho amplio con parrilla, garage para 2 vehículos, patio con pileta de 3 x 5.P.Alta: 2 dormitorios con placard y balcón. Baño completo con hidromasaje. Salón de Juegos y terraza.OPORTUNIDAD!!Rivero Propiedades Más info. al /4360/15- (WhatsApp)",Casa,Venta
177,gaRnTDDskBNXQlW6D0Iaew==,Propiedad,2021-03-22,2021-06-05,2021-03-22,-34.9547985,-57.9639901,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Los Hornos,,,4.0,2.0,1.0,297.0,73.0,113000.0,USD,Mensual,Casa en Venta en La Plata Calle 67 E/ 136 y 137,"Casa 2 Dormitorios (con 2 placards) al frente. Cocina-comedor, amplio living-comedor, baño completo, lavadero semicubierto, garage pasante descubierto para 2 o más autos. Cuenta con jardín al frente y al fondo amplio parque. Sup.Cubierta: 73 m². Lote de 9 x 33 mts. <br><br>*Alquilada h/ 31/08/2023 ($ 18.000).<br><br>VISITAS: Coordinar con antelación.-",Casa,Venta
178,lemseB6MvH1z7uX9youzuQ==,Propiedad,2020-08-03,9999-12-31,2020-08-03,-34.5994918,-58.4024437,Argentina,Capital Federal,Recoleta,,,,2.0,1.0,,,,115000.0,USD,,"Departamento en Venta en Recoleta, Capital federal U$S 115000","Departamento 2 AMBIENTES en Recoleta, Capital Federal
1dormitorio con placar, baño, cocina con alto y bajo mesada  , living comedor lavadero , balcon con cerramiento, muy luminoso, , pisos de parquet pulidos y palstificados

refaccionado a nuevo,  exelente calidad, a metros de universidad Barcelo,a 2 cuadras del Hospital de Clinicas , Sanatorio otamendi,

comparte con colega G2G

para ver mas inmuebles visitanos en 

www.redgestionar.com.ar

 XINTEL(GIG-G3G-3698)",Departamento,Venta
179,aWuRyqWXmyOm9eRwF1NPwQ==,Propiedad,2021-01-18,2021-04-07,2021-01-18,-34.46419,-58.559226,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,,,,3.0,2.0,3.0,112.0,118.0,155000.0,USD,Mensual,Barrio cerrado Los Fresnos de San Fernando - Casa Venta USD 155.000,"Duplex interno en 2 plantas en Barrio Cerrado ""Los Fresnos"", en excelente estado de conservacion y buen gusto. El barrio cuenta con seguridad electronica 24 Hs.
<br>PB: Entrada para 2 autos, porton de madera, jardin de comodas medidas con galeria con parrilla techada, living y comedor, toilette, cocina muy comoda con muebles alto y bajo mesada.
<br>PA1: Suite con doble placard, baño completo y escritorio, PA2: dormitorio de muy buenas dimensiones con doble placard, baño completo, lavadero.
<br>Aberturas doble vidrio con mosquiteros, calefaccion por piso radiante por caldera, agua caliente x TT.
<br>ABL: $ 850
<br>Expensas: $ 4500. Seguridad 24 hs.<br><br>Martin Cesarsky Propiedades<br>Martin Cesarsky<br>CSI 6007<br><br>[ Provista por Sistema Dixon ]",Casa,Venta
180,FODCTFiayokpu1ggm8LpfA==,Propiedad,2021-03-21,2021-05-29,2021-03-21,-34.455526,-58.867671,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,"Barrio Cerrado ""La Delfina""",,,7.0,4.0,3.0,310.0,270.0,350000.0,USD,Mensual,Casa - La Delfina,"Excelente casa en VENTA en lote central en el Barrio La Delfina. La casa esta en uno de las calles<br>mar arboladas del barrio. En planta baja encontramos un gran hall de recepción , toilette de<br>visitas. Gran living con hogar de piedra a leña muy importante , Comedor principal. Cocina con<br>barra desayunadora y comedor diario. Doble circulación. Dependencias de servicio completa. En<br>planta alta tenemos una hall de distribucion<br>intimo. Dos dormitorios con buenos placares y un baño que los asiste. Master suite de grandes<br>dimensiones con un amplio vestidor .Ante baño y baño con hidromasaje. Altillo: muy lindo play<br>room o escritorio con excelentes o vistas al pulmón del barrio. Exterior: Galería muy ancha con<br>toldos cristal, parrilla, pileta con solárium Muy lindo jardín con grandes arboles y muy buen cerco<br>vivo. Construcción tradicional de primera calidad y terminaciones, doble pared de ladrillo con<br>cámara de aire, aberturas de madera y doble vidrio, pisos de madera , calefacción por losa<br>radiante, aire acondicionado en todos los ambientes, doble tanque de agua y bomba independiente<br>para la pileta . CON RENTA hasta febrero 2022.<br>El Barrio cuenta con todos los servicios (Agua , luz, gas, internet, cloacas). Posee un Club House<br>con Restaurante, SUM, gimnasio. Pileta. 4 canchas de tenis de polvo de ladrillo, 2 canchas de futbol<br>y cancha de básquet<br><br>*Las medidas proporciones y superficies son aproximadas y solo se muestran a titulo informativo. La venta de este inmueble esta sujeta a la tramitación del Código de oferta de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs )por parte del propietario.",Casa,Venta
181,TySVOp7QOsYnXmDckJVQgg==,Propiedad,2021-02-17,2021-04-02,2021-02-17,-34.5175219472,-58.4751141892,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,,,,3.0,2.0,2.0,98.0,86.0,415000.0,USD,Mensual,HORIZONS- OPORTUNIDAD - 3 Ambientes c/ coch en venta,"Complejo Horizons Vicente López
<br>3 Ambientes  c/ cochera  y baulera - Muy linda vista al rio!
<br>Estar comedor, amplio con salida a balcón terraza de 12 m2
<br>Cocina de muy buenas dimensiones, con anafe a gas y horno eléctrico de acero inoxidable Ariston italiano; campana con salida al exterior; espacio para lavavajillas. 
<br>Lavadero independiente con espacio lavarropas bajomesada y lugar de colgado. 
<br>Toilette, 2 dormitorios en suite cada uno con su baño completo. 
<br>Placards con frentes espejados.
<br>Los baños tienen mesada de mármol y muebles bajomesada laqueados
<br>Parquet en living. Alfombra en dormitorios.
<br>Carpinteria aluminio (DVH). Calefacción por piso radiante, equipos split frío/calor instalados en living y dormitorios.
<br>construcción tradicional. Materiales y terminaciones de categoría.
<br>Cochera amplia fija y Baulera
<br>
<br>Excelentes amenities: jardines parquizados, pileta climatizada con solarium/ deck,  salon gourmet, parrillas, work zone, gym, spa, juegos para chicos, laundry, estacionamiento cortesía. 
<br>
<br>La oferta de este inmueble es a solo título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la AFIP para la obtención del Nro. de COTI (Código de oferta de transferencia de Inmueble).
<br>
<br>*El precio del inmueble puede ser modificado sin previo aviso. 
<br>*Toda foto y/o gráfico no es de carácter contractual. 
<br>*Toda información es a sólo efecto orientativo. 
<br>
<br>",Departamento,Venta
182,XZIEFwcIeRw3uaosYB01jA==,Propiedad,2020-12-10,2021-02-01,2020-12-10,-34.4389385539,-58.5606679667,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,,,,7.0,3.0,3.0,,182.0,1800.0,USD,Mensual,VENTA CASA DE 7 AMBIENTES CON DOBLE COCHERA EXCELENTE UBICACIÓN,"HERMOSA CASA A LA VENTA DE 7 AMBIENTES UBICADA EN ZONA CÉNTRICA DE SAN FERNANDO. Calle 3 de febrero al 600.<br><br>Entrada por doble portón automático para 2 autos ( una de las entradas semi cubierta).<br>La casa se encuentra al fondo, adelante de la propiedad cuenta con gran patio con piso de lajas y pequeño jardín, piscina de fibrocemento de 6x3mts. LOTE DE 8X34. 182mts2 cubiertos.<br>Al ingresar a la casa en PB contamos con living espacioso con arcada, baño con ducha( hecho a nuevo),cocina comedor con aire acondicionado frio-calor , lavadero y quincho.<br>Subimos al primer piso por el living donde consta de 3 dormitorios, 1 en suite con balcón al frente y los otros dos comparten baño completo( los dos al contrafrente). Los 3 dormitorios cuentan con placard empotrado y aire acondicionado.<br>Última planta playroom/ oficina/ 4to dormitorio.<br>La casa cuenta con patio trasero donde hay una parrilla y el quincho( con toilette) que se accede por el comedor o por pasillo de costado sin ingresar a la casa.<br><br>EXCELENTE ILUMINACIÓN, BUEN ESTADO, BUENA VENTILACIÓN.<br><br>-Posibilidad de tomar como parte de pago casa mas chica de 1 planta en Tigre o departamento de 2 ambientes en CABA-<br><br>A dos cuadras de la plaza de San Fernando, a mts de OSECAC y Laboratorios Hidalgo, parada de colectivos en la esquina, a 5 cuadras de la estación de San Fernando.<br><br>-------------------------------------------------<br><br><br><br>©2019 por Bologna Negocios Inmobiliarios.<br>Responsable Daniela Paula Latin CMCPSI 6561 <br><br>Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del titulo de propiedad respectivo.  La presente información y fotos no constituyen documentación contractual.<br>En cumplimiento de la leyes provinciales vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los Martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.",Casa,Alquiler temporal
